arg_struc_cxn	roleset
arg0(np)-v(v)-arg2(pp)-arg1(np)	export.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	expunge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	push.02
arg1(np)-arg0(np)-v(v)-arg2(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	withhold.01
arg0(np)-v(v)-arg2(np)-arg1(np)	fine.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	charge.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	boost.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	segregate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(jjr)	drag.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accept.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	acquire.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	borrow.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hail.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	embrace.01
arg0(np)-v(v)-arg2(np)-arg1(np)	hand.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	apply.02
arg0(np)-v(v)-arg2(np)-arg1(np)	earn.01
arg2(pp)-arg0(np)-v(v)-arg1(np)	extract.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pass.05
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	offer.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.12
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	assure.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hit.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	play.11
arg0(np)-v(v)-arg1(np)-arg2(pp)	develop.02
arg0(np)-v(v)-arg1(np)-arg2(s)	inform.01
arg0(np)-v(v)-arg2(np)-arg1(np)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	protect.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	award.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	put.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	push.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	tape.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	gather.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	park.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	dedicate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(np)	rename.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg2(np)-arg0(np)-v(v)-arg1(np)	promise.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	position.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cut.01
arg0(np)-v(v)-arg1(np)-arg2(jj)	turn.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	name.01
arg2(pp)-arg0(np)-v(v)-arg1(np)	succeed.02
arg0(np)-v(v)-arg2(rp)-arg1(np)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	set.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	pass.05
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	order.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	resume.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	acquire.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	rush.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	change.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg1(np)-arg0(np)-v(v)-arg2(np)	supply.01
arg0(np)-v(v)-arg1(np)-arg2(np)	expand.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lease.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	lease.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	lease.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.05
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	challenge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	convince.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	promote.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	funnel.01
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	hire.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s"))	notify.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	supply.01
arg0(np)-v(v)-arg1(c("np", "np"))-arg2(pp)	supply.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	transfer.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	talk.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	lead.03
arg0(np)-v(v)-arg1(c("np", "qp"))-arg2(pp)	contribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01
arg0(np)-v(v)-arg1(np)-arg2(rb)	pull.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bury.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02
arg0(np)-v(v)-arg1(c("np", "qp"))-arg2(pp)	owe.01
arg0(np)-v(v)-arg2(np)-arg1(np)	lend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	represent.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	catch.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	assign.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(advp)	drive.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	outperform.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	advise.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	approve.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	put.03
arg0(np)-v(v)-arg2(pp)-arg1(np)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03
arg0(np)-arg2(rb)-v(v)-arg1(np)	exceed.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02
arg0(np)-arg2(rb)-v(v)-arg1(np)	raise.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	occupy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	import.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	explain.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(rb)	reduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	welcome.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	accelerate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	lay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	find.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	exclude.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	create.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	occupy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	adapt.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	control.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	lay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	accelerate.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	encourage.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	transfer.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	assist.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	raise.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	infuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	occupy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	export.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	condemn.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	brief.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	lead.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	present.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	plant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	contribute.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	put.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	send.02
arg0(np)-v(v)-arg1(np)-arg2(s)	direct.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	criticize.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.02
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	take.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.01
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	squeeze.02
arg2(pp)-arg0(np)-v(v)-arg1(np)	render.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	inform.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-arg2(pp)-v(v)-arg1(np)	solve.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg2(rp)-arg1(np)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg2(pp)-arg0(np)-v(v)-arg1(np)	use.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	appoint.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	leave.12
arg0(np)-v(v)-arg1(np)-arg2(vp)	compel.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	compel.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	extend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	elevate.01
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	station.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	criticize.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	send.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	view.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.11
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-arg2(rb)-v(v)-arg1(np)	assess.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	intensify.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	relay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	encourage.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	station.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg2(pp)-arg0(np)-v(v)-arg1(np)	determine.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	lay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	beat.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01
arg2(pp)-arg0(np)-v(v)-arg1(np)	win.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01
arg2(pp)-arg0(np)-v(v)-arg1(np)	win.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	break.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	break.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01
arg2(pp)-arg0(np)-v(v)-arg1(np)	win.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(np)	name.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	save.02
arg0(np)-v(v)-arg1(np)-arg2(jj)	name.01
arg0(np)-v(v)-arg1(np)-arg2(np)	name.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	learn.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	learn.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	separate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(s)	answer.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	command.02
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	prepare.02
arg0(np)-v(v)-arg2(pp)-arg1(np)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	assure.01
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	assure.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	forgive.01
arg1(np)-arg0(np)-v(v)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(np)	treat.01
arg2(np)-arg0(np)-v(v)-arg1(np)	treat.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	force.01
arg0(np)-v(v)-arg2(pp)-arg1(np)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(s)	beg.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	beg.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(sbar)	criticize.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	show.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg1(np)-arg0(np)-v(v)-arg2(np)	give.01
arg0(np)-v(v)-arg2(rp)-arg1(np)	hold.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	fill.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01
