arg_struc_cxn	roleset	lemma
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(sbar)	assure.01	assure
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.01	introduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	hit.01	hit
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01	call
arg0(np)-v(v)-arg1(np)-arg2(pp)	play.11	play
arg0(np)-v(v)-arg1(np)-arg2(pp)	develop.02	develop
arg0(np)-v(v)-arg1(np)-arg2(s)	inform.01	inform
arg0(np)-v(v)-arg2(np)-arg1(np)	do.02	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	protect.01	protect
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	award.01	award
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(advp)	put.01	put
arg1(np)-arg0(np)-v(v)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01	force
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	push.01	push
arg0(np)-v(v)-arg1(np)-arg2(pp)	tape.01	tape
arg0(np)-v(v)-arg1(np)-arg2(pp)	gather.01	gather
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01	blame
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop.01	stop
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	park.01	park
arg0(np)-v(v)-arg1(np)-arg2(pp)	dedicate.01	dedicate
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02	add
arg0(np)-v(v)-arg1(np)-arg2(np)	rename.01	rename
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg2(np)-arg0(np)-v(v)-arg1(np)	promise.01	promise
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	position.01	position
arg0(np)-v(v)-arg1(np)-arg2(pp)	cut.01	cut
arg0(np)-v(v)-arg1(np)-arg2(jj)	turn.02	turn
arg0(np)-v(v)-arg1(np)-arg2(pp)	compare.01	compare
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01	force
arg0(np)-v(v)-arg1(np)-arg2(pp)	name.01	name
arg2(pp)-arg0(np)-v(v)-arg1(np)	succeed.02	succeed
arg0(np)-v(v)-arg2(rp)-arg1(np)	drive.02	drive
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01	throw
arg0(np)-v(v)-arg2(rp)-arg1(np)	drive.02	drive
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01	accuse
arg0(np)-v(v)-arg2(rp)-arg1(np)	set.01	set
arg0(np)-v(v)-arg2(pp)-arg1(np)	pass.05	pass
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(vp)	order.01	order
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.02	introduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	resume.01	resume
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01	reduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	acquire.01	acquire
arg0(np)-v(v)-arg1(np)-arg2(pp)	rush.01	rush
arg0(np)-v(v)-arg1(np)-arg2(pp)	change.01	change
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg1(np)-arg0(np)-v(v)-arg2(np)	supply.01	supply
arg0(np)-v(v)-arg1(np)-arg2(np)	expand.01	expand
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01	call
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01	devote
arg0(np)-v(v)-arg1(np)-arg2(pp)	lease.02	lease
arg0(np)-v(v)-arg1(np)-arg2(pp)	lease.02	lease
arg0(np)-v(v)-arg1(np)-arg2(pp)	lease.02	lease
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.05	make
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01	reduce
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	challenge.01	challenge
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01	set
arg0(np)-v(v)-arg1(np)-arg2(vp)	convince.01	convince
arg0(np)-v(v)-arg1(np)-arg2(pp)	promote.02	promote
arg0(np)-v(v)-arg1(np)-arg2(pp)	funnel.01	funnel
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	hire.01	hire
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s"))	notify.01	notify
arg0(np)-v(v)-arg1(np)-arg2(pp)	supply.01	supply
arg0(np)-v(v)-arg1(c("np", "np"))-arg2(pp)	supply.01	supply
arg0(np)-v(v)-arg1(np)-arg2(pp)	transfer.01	transfer
arg0(np)-v(v)-arg1(np)-arg2(pp)	talk.02	talk
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(vp)	lead.03	lead
arg0(np)-v(v)-arg1(c("np", "qp"))-arg2(pp)	contribute.01	contribute
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01	describe
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01	invite
arg0(np)-v(v)-arg1(np)-arg2(rb)	pull.01	pull
arg0(np)-v(v)-arg1(np)-arg2(pp)	bury.01	bury
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02	view
arg0(np)-v(v)-arg1(c("np", "qp"))-arg2(pp)	owe.01	owe
arg0(np)-v(v)-arg2(np)-arg1(np)	lend.01	lend
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	represent.01	represent
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	catch.03	catch
arg0(np)-v(v)-arg1(np)-arg2(pp)	assign.01	assign
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard.01	regard
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01	blame
arg0(np)-v(v)-arg1(np)-arg2(advp)	drive.02	drive
arg0(np)-v(v)-arg1(np)-arg2(pp)	outperform.01	outperform
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01	invest
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	advise.01	advise
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01	invest
arg0(np)-v(v)-arg1(np)-arg2(vp)	approve.01	approve
arg0(np)-v(v)-arg2(rp)-arg1(np)	put.03	put
arg0(np)-v(v)-arg2(pp)-arg1(np)	put.03	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03	put
arg0(np)-arg2(rb)-v(v)-arg1(np)	exceed.01	exceed
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01	issue
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01	expand
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02	sign
arg0(np)-arg2(rb)-v(v)-arg1(np)	raise.01	raise
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01	expand
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg2(pp)-arg1(np)	put.03	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02	sign
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01	invest
arg0(np)-v(v)-arg1(np)-arg2(pp)	occupy.01	occupy
arg0(np)-v(v)-arg1(np)-arg2(pp)	import.01	import
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus.01	focus
arg0(np)-v(v)-arg1(np)-arg2(pp)	explain.01	explain
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01	invest
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01	invest
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01	invest
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit.01	submit
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01	encourage
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01	encourage
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04	hold
arg0(np)-v(v)-arg1(np)-arg2(rb)	reduce.01	reduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01	expand
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01	encourage
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	welcome.01	welcome
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-arg2(rb)-v(v)-arg1(np)	accelerate.01	accelerate
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg2(rp)-arg1(np)	lay.01	lay
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02	turn
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.04	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	find.01	find
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	exclude.01	exclude
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02	sign
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02	sign
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02	sign
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose.01	impose
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01	deliver
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01	invest
arg0(np)-v(v)-arg1(np)-arg2(pp)	create.01	create
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	occupy.01	occupy
arg0(np)-v(v)-arg1(np)-arg2(pp)	adapt.01	adapt
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	control.01	control
arg0(np)-v(v)-arg2(rp)-arg1(np)	lay.01	lay
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01	move
arg0(np)-arg2(rb)-v(v)-arg1(np)	accelerate.01	accelerate
arg0(np)-v(v)-arg2(pp)-arg1(np)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	encourage.01	encourage
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01	urge
arg0(np)-arg2(rb)-v(v)-arg1(np)	reduce.01	reduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	transfer.01	transfer
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	assist.01	assist
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	grant.01	grant
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit.01	submit
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	raise.02	raise
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01	urge
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	treat.01	treat
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01	grant
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	infuse.01	infuse
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02	sign
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus.01	focus
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01	get
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	occupy.01	occupy
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.04	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01	invest
arg0(np)-v(v)-arg1(np)-arg2(pp)	export.01	export
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01	withdraw
arg0(np)-v(v)-arg1(np)-arg2(pp)	condemn.01	condemn
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.02	extend
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01	sell
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01	express
arg0(np)-v(v)-arg1(np)-arg2(pp)	brief.01	brief
arg0(np)-v(v)-arg1(np)-arg2(vp)	lead.03	lead
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	present.01	present
arg0(np)-v(v)-arg1(np)-arg2(pp)	plant.01	plant
arg0(np)-v(v)-arg1(np)-arg2(pp)	contribute.01	contribute
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.02	introduce
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard.01	regard
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	order.01	order
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.02	extend
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01	urge
arg0(np)-v(v)-arg2(rp)-arg1(np)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	send.02	send
arg0(np)-v(v)-arg1(np)-arg2(s)	direct.01	direct
arg0(np)-v(v)-arg1(np)-arg2(pp)	criticize.01	criticize
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.02	send
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg2(pp)-arg1(np)	take.03	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01	issue
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01	issue
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.01	hold
arg0(np)-v(v)-arg2(np)-arg1(np)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	squeeze.02	squeeze
arg2(pp)-arg0(np)-v(v)-arg1(np)	render.02	render
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01	withdraw
arg0(np)-v(v)-arg1(np)-arg2(pp)	inform.01	inform
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg1(np)-arg0(np)-v(v)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	urge.01	urge
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04	hold
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01	issue
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-arg2(pp)-v(v)-arg1(np)	solve.01	solve
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02	add
arg0(np)-v(v)-arg2(rp)-arg1(np)	put.03	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01	receive
arg2(pp)-arg0(np)-v(v)-arg1(np)	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	appoint.01	appoint
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.01	extend
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01	convey
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01	encourage
arg1(np)-arg0(np)-v(v)-arg2(pp)	leave.12	leave
arg0(np)-v(v)-arg1(np)-arg2(vp)	compel.01	compel
arg0(np)-v(v)-arg1(np)-arg2(vp)	compel.01	compel
arg0(np)-arg2(rb)-v(v)-arg1(np)	extend.01	extend
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01	convey
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01	convey
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01	invite
arg0(np)-v(v)-arg1(np)-arg2(pp)	regard.01	regard
arg0(np)-v(v)-arg1(np)-arg2(pp)	elevate.01	elevate
arg0(np)-arg2(rb)-v(v)-arg1(np)	expand.01	expand
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg1(np)-arg2(pp)	station.01	station
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	criticize.01	criticize
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01	receive
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01	express
arg0(np)-v(v)-arg1(np)-arg2(vp)	encourage.01	encourage
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01	send
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(c("sbar", "s", "vp"))	send.02	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01	pay
arg0(np)-v(v)-arg2(pp)-arg1(np)	view.02	view
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.11	leave
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01	invite
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01	express
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02	do
arg0(np)-arg2(rb)-v(v)-arg1(np)	assess.01	assess
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01	force
arg0(np)-v(v)-arg1(np)-arg2(pp)	sign.02	sign
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	focus.01	focus
arg0(np)-v(v)-arg1(np)-arg2(pp)	intensify.01	intensify
arg0(np)-v(v)-arg1(np)-arg2(pp)	relay.01	relay
arg0(np)-v(v)-arg1(np)-arg2(pp)	express.01	express
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01	thank
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	encourage.01	encourage
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01	invite
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01	deliver
arg0(np)-v(v)-arg1(np)-arg2(pp)	station.01	station
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01	place
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01	pay
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01	provide
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01	bring
arg2(pp)-arg0(np)-v(v)-arg1(np)	determine.01	determine
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	invite.01	invite
arg0(np)-v(v)-arg2(rp)-arg1(np)	lay.01	lay
arg0(np)-v(v)-arg1(np)-arg2(pp)	beat.03	beat
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01	win
arg2(pp)-arg0(np)-v(v)-arg1(np)	win.01	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01	win
arg2(pp)-arg0(np)-v(v)-arg1(np)	win.01	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	break.01	break
arg0(np)-v(v)-arg1(np)-arg2(pp)	break.01	break
arg0(np)-v(v)-arg1(np)-arg2(pp)	win.01	win
arg2(pp)-arg0(np)-v(v)-arg1(np)	win.01	win
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01	receive
arg0(np)-v(v)-arg1(np)-arg2(np)	name.01	name
arg0(np)-v(v)-arg1(np)-arg2(pp)	save.02	save
arg0(np)-v(v)-arg1(np)-arg2(jj)	name.01	name
arg0(np)-v(v)-arg1(np)-arg2(np)	name.01	name
arg0(np)-v(v)-arg2(pp)-arg1(np)	learn.01	learn
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg2(pp)-arg1(np)	learn.01	learn
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg1(np)-arg2(pp)	separate.01	separate
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(s)	answer.01	answer
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(vp)	command.02	command
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01	show
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	prepare.02	prepare
arg0(np)-v(v)-arg2(pp)-arg1(np)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01	call
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(sbar)	assure.01	assure
arg0(np)-v(v)-arg1(np)-arg2(np)	call.01	call
arg0(np)-v(v)-arg1(np)-arg2(sbar)	assure.01	assure
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(vp)	force.01	force
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01	send
arg0(np)-v(v)-arg1(np)-arg2(pp)	forgive.01	forgive
arg1(np)-arg0(np)-v(v)-arg2(pp)	do.02	do
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02	add
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01	throw
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02	do
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(np)	treat.01	treat
arg2(np)-arg0(np)-v(v)-arg1(np)	treat.01	treat
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01	take
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg2(rp)-arg1(np)	force.01	force
arg0(np)-v(v)-arg2(pp)-arg1(np)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01	give
arg0(np)-v(v)-arg1(np)-arg2(s)	beg.01	beg
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	beg.01	beg
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01	tell
arg0(np)-v(v)-arg1(np)-arg2(sbar)	criticize.01	criticize
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01	put
arg0(np)-v(v)-arg1(np)-arg2(pp)	hide.01	hide
arg0(np)-v(v)-arg1(np)-arg2(pp)	show.01	show
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01	give
arg1(np)-arg0(np)-v(v)-arg2(np)	give.01	give
arg0(np)-v(v)-arg2(rp)-arg1(np)	hold.03	hold
arg0(np)-v(v)-arg1(np)-arg2(pp)	fill.01	fill
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01	bring
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg1(np)-arg2(pp)	force.01	force
arg0(np)-v(v)-arg2(rp)-arg1(np)	force.01	force
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg2(rp)-arg1(np)	force.01	force
arg0(np)-v(v)-arg2(rp)-arg1(np)	force.01	force
arg0(np)-v(v)-arg1(np)-arg2(c("s", "vp"))	use.01	use
arg0(np)-v(v)-arg2(rp)-arg1(np)	force.01	force
arg0(np)-v(v)-arg1(np)-arg2(pp)	steal.01	steal
